season,week,celebrity_name,judge_score,fan_votes_estimate,fan_votes_pct,was_eliminated,method,fan_votes_min,fan_votes_max,fan_votes_std
4,3,Laila Ali,21.0,999995.0886524747,9.999950886524754,False,percent,95573.04458084573,6151791.407153292,1081605.7865465186
4,3,Apolo Anton Ohno,23.0,999999.513014403,9.999995130144038,False,percent,46382.43931648619,3325275.4206541134,695945.9748512972
4,3,Shandi Finnessey,21.0,880333.7898536759,8.803337898536766,True,percent,4552.213132643909,396051.34769637603,89502.80473879304
4,3,Heather Mills,24.0,999999.8435391327,9.999998435391335,False,percent,23845.54633893447,4382836.629213265,955797.2523413376
4,3,Billy Ray Cyrus,21.0,999995.0886524747,9.999950886524754,False,percent,37892.29808848194,3965502.7144504203,857503.9891336295
4,3,Joey Fatone,24.0,999999.8435391327,9.999998435391335,False,percent,31059.20751330947,3707160.861248212,795840.8205037215
4,3,Leeza Gibbons,24.0,999999.843577922,9.999998435779228,False,percent,115564.28768961955,4795964.953508439,947696.1765030252
4,4,John Ratzenberger,16.0,1111120.4309647102,11.111204309647107,False,percent,21547.15376630198,5555509.615016915,1166663.8242097634
4,4,Ian Ziering,24.0,1111107.0951551294,11.111070951551302,False,percent,18366.262216280968,7094440.959378796,1218254.969866193
4,4,Clyde Drexler,15.0,1142434.7758288477,11.424347758288484,False,percent,106403.77579482918,4434973.892819863,971508.043919675
4,4,Laila Ali,21.0,1111105.9831901938,11.111059831901944,False,percent,20257.767394220562,4476224.829206518,1017180.8746759931
4,4,Apolo Anton Ohno,26.0,1111107.6557321504,11.11107655732151,False,percent,794.2108221027371,4978703.4445159575,1079040.219590598
4,4,Heather Mills,23.0,1111106.7693138304,11.11106769313831,False,percent,25596.704541422394,5683731.785168662,1073271.2886596408
4,4,Billy Ray Cyrus,21.0,1111105.9831901938,11.111059831901944,False,percent,62.75435003648308,3880061.9477258422,881434.0158963639
4,4,Joey Fatone,28.0,1111108.1181778554,11.11108118177856,False,percent,2219.154256970697,4989631.369080586,932265.7099579852
4,4,Leeza Gibbons,16.0,1079803.1884470826,10.798031884470833,True,percent,1779.0173448653218,819186.0988131072,149048.92272834422
4,5,John Ratzenberger,18.0,1250000.4376009062,12.50000437600908,False,percent,10348.575315988746,6094593.636037271,1013586.4297328226
4,5,Ian Ziering,24.0,1250000.323463606,12.500003234636079,False,percent,1599.1496831193122,5864830.627768293,1152218.3884039836
4,5,Clyde Drexler,13.0,1249995.412665994,12.499954126659958,True,percent,349.034301092271,1055712.9537461293,247957.60990272122
4,5,Laila Ali,28.0,1250000.9190090804,12.500009190090822,False,percent,12492.05431770806,7554708.190623384,1328829.6815782536
4,5,Apolo Anton Ohno,30.0,1250001.3394692577,12.500013394692596,False,percent,1788.4671517463028,5109973.654527551,1283652.0174254775
4,5,Heather Mills,21.0,1250000.1155407636,12.500001155407656,False,percent,15539.131063016215,6567496.018793775,1145968.9240162265
4,5,Billy Ray Cyrus,17.0,1250001.0302462508,12.500010302462528,False,percent,46941.81556208845,5736098.112344185,1121449.1368305148
4,5,Joey Fatone,25.0,1250000.4220041272,12.50000422004129,False,percent,3312.1932109173795,3768388.4402604126,961144.7840627796
4,6,John Ratzenberger,19.0,1549553.7822722269,15.4955378227223,False,percent,262196.08961948147,5624518.745066242,1155317.8398530413
4,6,Ian Ziering,24.0,1428569.0196575823,14.285690196575851,False,percent,60456.407454273125,5277368.116919607,1265513.844868346
4,6,Laila Ali,28.0,1428570.1487678152,14.285701487678182,False,percent,18174.758901256355,4674629.745520465,1181808.4972996528
4,6,Apolo Anton Ohno,28.0,1428570.1487678152,14.285701487678182,False,percent,25143.70286535102,5719870.440637152,1327858.234032518
4,6,Heather Mills,23.0,1304259.644907941,13.042596449079438,True,percent,5009.323818016686,766478.3707395613,192555.5221331644
4,6,Billy Ray Cyrus,21.0,1431907.2515091212,14.319072515091241,False,percent,208575.25130906465,5864215.119464522,1164157.349482892
4,6,Joey Fatone,27.0,1428570.0041174772,14.2857000411748,False,percent,408.2410068145104,4625322.923716905,1111946.0700764684
4,7,John Ratzenberger,22.5,1548396.479346531,15.48396479346531,True,percent,923.2706139948837,1504809.4972115208,254729.40106318588
4,7,Ian Ziering,27.0,1666667.5520886371,16.666675520886372,False,percent,23971.356213988354,6933450.174902532,1616154.5773485487
4,7,Laila Ali,29.5,1666667.35922592,16.666673592259198,False,percent,7740.828293977112,6487372.799991059,1448321.8629209325
4,7,Apolo Anton Ohno,27.0,1666667.5520886371,16.666675520886372,False,percent,74378.8283856649,6238681.940848042,1405007.2121651417
4,7,Billy Ray Cyrus,19.0,1784933.6980090262,17.849336980090264,False,percent,362821.2485042689,6832196.686205906,1389048.5256313467
4,7,Joey Fatone,29.5,1666667.3592412474,16.666673592412472,False,percent,6153.661183401875,6463849.252330528,1425240.4887241705
4,8,Ian Ziering,23.5,1999998.9869885717,19.999989869885738,False,percent,111426.76627603908,7926461.643447373,1672286.875249163
4,8,Laila Ali,26.5,1999998.5160340208,19.999985160340227,False,percent,8926.427110651473,7467357.819138611,1661292.9330649243
4,8,Apolo Anton Ohno,29.0,1999998.646605234,19.99998646605236,False,percent,11148.999863962814,7858822.5203879895,1856153.3912760394
4,8,Billy Ray Cyrus,19.0,2000005.3020342237,20.000053020342257,True,percent,3670.264866793015,1812517.3849182792,408511.6871076623
4,8,Joey Fatone,27.5,1999998.5483379408,19.999985483379426,False,percent,13509.189950608861,7606061.7672168305,1717189.0278445326
4,9,Ian Ziering,29.0,2499952.3025760627,24.999523025760638,True,percent,31498.42303096125,2266613.531716945,484210.0450639092
4,9,Laila Ali,30.0,2500006.055171314,25.000060551713148,False,percent,249787.14463760526,8804203.00000912,2059169.0024124642
4,9,Apolo Anton Ohno,29.5,2500035.587126326,25.00035587126327,False,percent,121349.01793997311,7762790.719391555,1798850.1229090954
4,9,Joey Fatone,30.0,2500006.055126293,25.000060551262944,False,percent,69322.22756534468,8256394.190129863,1878547.0063264747
5,2,Cameron Mathison,21.0,909089.935706078,9.09089935706078,False,percent,70164.06138735644,4071646.314244782,775626.3773243491
5,2,Jane Seymour,21.0,909089.935706078,9.09089935706078,False,percent,45094.49812107798,2240909.7731811106,501225.0968532618
5,2,Sabrina Bryan,26.0,909090.6486165377,9.090906486165377,False,percent,10713.85055449862,4092428.9016687744,918709.5158569084
5,2,Jennie Garth,21.0,909089.935706078,9.09089935706078,False,percent,141501.28752728296,2751092.9032028713,672957.9984006011
5,2,Floyd Mayweather Jr. ,21.0,909089.935706078,9.09089935706078,False,percent,19842.34672013375,3121389.786484412,617884.4403230449
5,2,Albert Reed,21.0,776375.5845575004,7.763755845575004,True,percent,1515.506410182274,539571.4260385901,100700.38117136386
5,2,Helio Castroneves,27.0,909090.6966100666,9.090906966100667,False,percent,29525.81331847225,4479848.38230479,935993.2018427808
5,2,Mel B,23.0,909090.3869352813,9.090903869352813,False,percent,35617.05841503281,4846682.55256523,1115694.934221714
5,2,Wayne Newton,15.0,1038476.4251691492,10.384764251691491,False,percent,340442.3173782163,3165809.2732711514,783792.074633563
5,2,Marie Osmond,24.0,909090.5025706129,9.09090502570613,False,percent,29541.01213643719,3110199.254526887,644614.8278038552
5,2,Mark Cuban,18.0,912426.0127165396,9.124260127165396,False,percent,240411.71434263777,4932280.114751027,944997.5668175264
5,3,Cameron Mathison,23.0,1000000.4759871217,10.000004759871217,False,percent,19986.450558201897,4367594.899982683,964399.2412299032
5,3,Jane Seymour,27.0,1000000.0255657093,10.000000255657094,False,percent,10884.901475316845,4557853.5992581425,905026.0698768176
5,3,Sabrina Bryan,27.0,1000000.0255657093,10.000000255657094,False,percent,79886.05477610718,4127410.68360962,743903.7142418108
5,3,Jennie Garth,26.0,1000000.0688382101,10.0000006883821,False,percent,28984.89042507343,6034991.755065836,967888.7687101495
5,3,Floyd Mayweather Jr. ,21.0,1000001.1632549772,10.000011632549773,False,percent,36.38066001153307,5276105.6247450765,994689.5916707453
5,3,Helio Castroneves,24.0,1000000.2772744084,10.000002772744084,False,percent,9717.205768350117,5217986.0568411,876888.9886748466
5,3,Mel B,27.0,1000000.0255657093,10.000000255657094,False,percent,11801.329782920095,5380043.51789998,1041468.6881018463
5,3,Wayne Newton,18.0,999996.3317600843,9.999963317600843,True,percent,525.0409904871091,629476.6018988581,170004.77580672168
5,3,Marie Osmond,26.0,1000000.0688382101,10.0000006883821,False,percent,13485.440771258267,3814949.586537096,837366.550632632
5,3,Mark Cuban,20.0,1000001.5373498583,10.000015373498583,False,percent,29036.345209467156,5186115.727398059,947165.7180637416
5,4,Cameron Mathison,27.0,1111110.9383298766,11.11110938329877,False,percent,93766.60912437759,4093231.782414973,899279.5019887727
5,4,Jane Seymour,26.0,1111110.8691807284,11.111108691807289,False,percent,8314.330738650066,5029085.281908725,904931.6723648064
5,4,Sabrina Bryan,30.0,1111111.0420381941,11.111110420381944,False,percent,14961.609094233401,4758504.171523347,1062885.6423602095
5,4,Jennie Garth,27.0,1111110.9383298766,11.11110938329877,False,percent,294.0495313857408,5597085.38054888,980156.9273778959
5,4,Floyd Mayweather Jr. ,23.0,1084744.2437205121,10.847442437205125,True,percent,1833.5746235558927,562071.538893706,121234.94930620653
5,4,Helio Castroneves,27.0,1111110.9383298766,11.11110938329877,False,percent,16281.413185658701,5112768.489915496,990592.7350662615
5,4,Mel B,26.0,1111110.8691807284,11.111108691807289,False,percent,44800.63808803449,4632286.804987415,1134960.2722326787
5,4,Marie Osmond,26.0,1111110.8691807284,11.111108691807289,False,percent,45388.56968352905,4755554.518357993,897855.7247970293
5,4,Mark Cuban,22.0,1137479.2917094745,11.37479291709475,False,percent,159567.5905194073,4279620.002428787,894174.5975315997
5,5,Cameron Mathison,26.0,1250000.0494438934,12.500000494438954,False,percent,20810.759203093316,6367322.547856237,1220328.9368231616
5,5,Jane Seymour,26.0,1250000.0494438934,12.500000494438954,False,percent,2342.224230032288,4329985.646708952,928972.6239384557
5,5,Sabrina Bryan,28.0,1250000.0333071817,12.500000333071833,False,percent,3549.0794801565225,4782645.005989567,1163375.9961877663
5,5,Jennie Garth,25.0,1250000.064366205,12.500000643662068,False,percent,17914.54733377958,4864871.237062866,1003297.2516737222
5,5,Helio Castroneves,23.0,1250000.1506956115,12.500001506956135,False,percent,65285.74346827056,4302347.276837447,1038009.9342634487
5,5,Mel B,29.0,1250000.028478001,12.50000028478003,False,percent,12984.363674272752,4765996.245080243,962506.3660161033
5,5,Marie Osmond,21.0,1255000.1120278835,12.550001120278854,False,percent,153718.8190388883,5952388.362967425,1142089.972987956
5,5,Mark Cuban,21.0,1244999.5122373162,12.449995122373181,True,percent,6840.179697530368,853391.7776154372,192714.22406906553
5,6,Cameron Mathison,25.0,1428571.3207688,14.285713207688033,False,percent,230363.63849886355,6134323.763329103,1276543.9254946772
5,6,Jane Seymour,22.0,1505983.1476003998,15.059831476004032,False,percent,264255.3948576809,5451315.309854513,1115428.2787095685
5,6,Sabrina Bryan,25.0,1329316.457417189,13.29316457417192,True,percent,3640.5409618594176,810477.3029133277,187634.31769204672
5,6,Jennie Garth,27.0,1428571.0514327204,14.285710514327235,False,percent,148444.66313012197,6484329.859474669,1323940.5954489748
5,6,Helio Castroneves,28.0,1428567.842007715,14.285678420077183,False,percent,72511.82949305639,8162846.726923152,1288764.3947142414
5,6,Mel B,30.0,1428562.4811190956,14.285624811190988,False,percent,72574.58391683106,4626749.048643752,1125963.9165168207
5,6,Marie Osmond,23.0,1450427.6996540586,14.504276996540618,False,percent,245366.05325802005,5805911.509110351,1114217.2786471038
5,7,Cameron Mathison,25.5,1666665.3941553477,16.666653941553513,False,percent,60322.879915011494,8282769.904730237,1516776.035695376
5,7,Jane Seymour,25.0,1666670.7404722585,16.66670740472262,True,percent,3694.482018593169,958325.7128899018,247766.0833326316
5,7,Jennie Garth,26.5,1666666.2890773155,16.66666289077319,False,percent,21901.002614687608,6998046.222888283,1508303.669086675
5,7,Helio Castroneves,26.0,1666665.1564627022,16.666651564627056,False,percent,35223.7320390716,6412901.812988149,1380987.277421254
5,7,Mel B,27.0,1666667.2632616314,16.666672632616347,False,percent,12740.937319534127,5973120.37169708,1265948.228355038
5,7,Marie Osmond,26.0,1666665.156570725,16.666651565707284,False,percent,55640.03576671279,8589949.446651947,1722386.601335061
5,8,Cameron Mathison,25.5,1955311.1750826512,19.553111750826517,True,percent,4971.049660659607,1479234.6993563483,309638.1835354716
5,8,Jennie Garth,25.0,2003334.0628443977,20.033340628443984,False,percent,159071.78804271494,6595641.511060413,1357972.4866182702
5,8,Helio Castroneves,28.5,1999998.9538117747,19.999989538117756,False,percent,65553.84849886675,8564320.349703856,1705246.9804715933
5,8,Mel B,28.0,1999998.9954881805,19.999989954881812,False,percent,123910.41586001447,8190060.60378729,1621590.6035096205
5,8,Marie Osmond,24.5,2041356.8127729928,20.413568127729935,False,percent,138421.14322555903,7750789.96501532,1692596.9210849514
5,9,Jennie Garth,29.0,2452282.8927925704,24.522828927925726,True,percent,1678.1153718550008,2121087.042108475,469695.814084892
5,9,Helio Castroneves,30.0,2499982.056233684,24.999820562336865,False,percent,66007.33097004538,8913394.98388501,1819638.7882167324
5,9,Mel B,30.0,2499982.056233684,24.999820562336865,False,percent,197128.28094903822,8791850.373112163,1821330.0899516304
5,9,Marie Osmond,28.0,2547752.994740052,25.477529947400544,False,percent,234955.41977526728,8548380.879973182,1831322.3138268085
6,2,Cristian de la Fuente,20.0,833333.2145299969,8.33333214529997,False,percent,15444.29463090934,3947842.708684856,803298.8053248156
6,2,Steve Guttenberg,16.0,833333.0432423161,8.333330432423162,False,percent,1071.682832582403,3356276.1916464968,808857.2171537455
6,2,Priscilla Presley,21.0,833333.231243428,8.333332312434282,False,percent,2901.2586180280114,3798158.4692551307,870737.8725982709
6,2,Marlee Matlin,24.0,833333.2620257083,8.333332620257085,False,percent,9592.06873315493,3321479.2813080694,783109.9456362412
6,2,Shannon Elizabeth,24.0,833333.2620257083,8.333332620257085,False,percent,22118.301771972216,4321868.0081106,996597.5987911755
6,2,Marissa Jaret Winokur,21.0,833333.231243428,8.333332312434282,False,percent,7237.767844073153,3535585.7500350215,804916.1701190034
6,2,Jason Taylor,27.0,833333.2793605102,8.333332793605102,False,percent,7829.99706515709,4374563.123031746,793622.9727222335
6,2,Kristi Yamaguchi,27.0,833333.2793605102,8.333332793605102,False,percent,1088.1014885140437,2535803.4188368656,594082.0502166755
6,2,Monica Seles,15.0,833334.6334174128,8.333346334174129,True,percent,232.0640105988318,750975.9646634373,126371.12833795523
6,2,Penn Jillette,17.0,833333.0980031617,8.333330980031619,False,percent,2783.4577131658803,4210079.257021535,819466.3840429094
6,2,Adam Carolla,19.0,833333.191066787,8.333331910667871,False,percent,225.05283643950906,4201966.031555797,822827.7781932522
6,2,Mario,26.0,833333.2744810308,8.33333274481031,False,percent,21449.369329152214,4435868.780701884,777201.8559389989
6,3,Cristian de la Fuente,25.0,999997.81832273,9.999978183227306,False,percent,21680.746933277744,3895477.0812605503,817136.3195906924
6,3,Steve Guttenberg,21.0,951153.7599304855,9.51153759930486,True,percent,194.81836754067461,500603.6244256716,108546.78548157503
6,3,Priscilla Presley,26.0,999998.7029703296,9.999987029703302,False,percent,4798.748718234378,4468820.271409284,944861.5735705622
6,3,Marlee Matlin,21.0,999996.2254868988,9.999962254868993,False,percent,210636.67201740565,3674639.467060333,800746.0219095428
6,3,Shannon Elizabeth,24.0,999996.0588349308,9.999960588349314,False,percent,25198.03370306356,4169767.8787369784,1004515.066222122
6,3,Marissa Jaret Winokur,19.0,1048873.0595904835,10.48873059590484,False,percent,142837.14878938446,3423527.812673657,739238.4940992532
6,3,Jason Taylor,23.0,999992.8065186976,9.999928065186982,False,percent,63262.69909268697,4330260.653186267,779856.0742607381
6,3,Kristi Yamaguchi,27.0,999999.1173059285,9.999991173059291,False,percent,20351.789982602222,4701003.910558625,893652.9444931283
6,3,Adam Carolla,21.0,999996.2254868988,9.999962254868993,False,percent,94049.5352288237,4254313.665504676,918202.9033257448
6,3,Mario,21.0,999996.2255526116,9.999962255526123,False,percent,50660.219754600854,3431510.2946346686,796592.2759370732
6,4,Cristian de la Fuente,26.0,1111108.3903283083,11.111083903283088,False,percent,4506.8473342097595,4571371.993565379,1016487.4740601145
